biz_no,company_name,company_size,company_type,industry_code,industry_name,zip_code,address,region,city_district,phone_number,email,fax_number,gfc_transaction_yn,group_transaction_yn,ked_transaction_yn,patent_transaction_yn,establish_date,corporate_reg_no,representative_name,national_pension,pension_count,pension_date,employee_count,jibun_address
1278643744,(주)선진폐차산업,중기업,주식회사,E38311,금속류 해체 및 선별업,11426.0,경기 양주시 은현면 운하로99번길 132-50 (운암리),경기,양주시,031 855 6700,,031 865 4720,N,Y,N,N,20120829.0,2802110117199.0,황*진,4.0,20,20250304,20,경기 양주시 은현면 운암리 359-3번지
1278644331,(주)유림섬유,중기업,주식회사,C13402,"직물, 편조원단 및 의복류 염색 가공업",11448.0,경기 양주시 칠봉산로 250-1 (봉양동),경기,양주시,031 866 6100,,,N,Y,N,N,20121024.0,2802110118329.0,이*우,31.0,30,20241231,30,경기 양주시 봉양동 411번지
1278645271,(주)금사,중기업,주식회사,C13213,화학섬유직물 직조업,11413.0,경기 양주시 광적면 삼일로 265-77 (덕도리),경기,양주시,031 856 0040,rosalee76@naver.com,,Y,N,Y,Y,20121210.0,2802110119509.0,이*실,16.0,15,20250508,15,경기 양주시 광적면 덕도리 47-5번지
1278651230,(주)대진테크,소상공인,주식회사,C25914,그 외 금속 압형제품 제조업,11431.0,경기 양주시 은현면 그루고개로466번길 13-75 (도하리),경기,양주시,031 867 2366,06djgo@hanmail.net,031 867 2369,N,Y,N,Y,20130822.0,2802110125697.0,김*만,11.0,9,20241231,9,경기 양주시 은현면 도하리 93-14
1278651695,(주)바이원,소기업,주식회사,C27194,의료용 가구 제조업,11508.0,경기 양주시 백석읍 고릉말로45번길 41-10 (방성리),경기,양주시,031 826 6176,,031 697 2373,Y,N,Y,Y,20130927.0,2802110126546.0,배*일,28.0,21,20241231,21,경기 양주시 백석읍 방성리 439-7번지
1281346323,주승특수포장,소기업,개인기업,C22231,"플라스틱 포대, 봉투 및 유사제품 제조업",11416.0,경기 양주시 광적면 부흥로925번길 90 (가납리),경기,양주시,031 837 9810,jspark9810@naver.com,031 837 9812,N,Y,N,Y,20010305.0,,노*철,10.0,11,20240311,11,경기 양주시 광적면 가납리 463-1번지
1308174030,(주)신진스테이지,소상공인,주식회사,F42202,건물용 기계 장비 설치 공사업,12047.0,"경기 남양주시 오남읍 양지로319번길 70-13, 102호 (양지리)",경기,남양주시,02 965 7866,sj7866@daum.net,02 969 8538,Y,N,Y,Y,20001006.0,1349110017946.0,지*광,10.0,8,20241231,8,경기 남양주시 오남읍 양지리 801-2번지 102호
1428175177,에코트(주),중기업,주식회사,G46442,의료용품 도매업,11408.0,경기 양주시 남면 화합로387번길 168-44 (두곡리),경기,양주시,031 874 9022,info.ecott@gmail.com,031 875 9022,Y,N,N,Y,20140721.0,1345110238665.0,박*진,8.0,7,20250703,7,경기 양주시 남면 두곡리 106번지
1728101375,(주)구성,중기업,주식회사,G46800,상품 종합 도매업,12139.0,경기 남양주시 진건읍 양진로 362-23 (진관리),경기,남양주시,,,,Y,N,N,N,20190507.0,2841110208467.0,양*문,4.0,5,20241231,5,경기 남양주시 진건읍 진관리 76-6번지
1798800925,(주)동성방재,중기업,주식회사,G46799,그 외 기타 상품 전문 도매업,12140.0,"경기 남양주시 진건읍 사릉로 138, 103동 (송능리)",경기,남양주시,,,,Y,N,N,N,20171115.0,2841110182025.0,최*경,7.0,7,20241231,7,경기 남양주시 진건읍 송능리 517-1번지 103동
1858601420,(주)동양,중기업,주식회사,C13300,편조원단 제조업,11416.0,경기 양주시 광적면 그루고개로68번길 63 (가납리),경기,양주시,031 836 6776,,031 836 6778,Y,N,N,Y,20181224.0,2802110187738.0,허*숙,11.0,14,20251103,14,경기 양주시 광적면 가납리 367-7번지
1958601053,(주)하림이에스티,소상공인,주식회사,F42122,"보링, 그라우팅 및 관정 공사업",12106.0,"경기 남양주시 순화궁로 249, 제엠1206호 (별내동,별내역파라곤스퀘어)",경기,남양주시,02 416 8733,halimest@hanmail.net,031 840 3377,Y,N,N,Y,20171215.0,1101116600707.0,백*훈,3.0,4,20251119,4,경기 남양주시 별내동 975-1번지 별내역파라곤스퀘어 제엠1206호
1278659455,(주)효덕산업,소상공인,주식회사,F42411,도장 공사업,12263.0,"경기 남양주시 가운로1길 7, 2층 201호 (다산동,아인스빌)",경기,남양주시,031 521 1801,tpaud2015@daum.net,031 521 1802,N,N,N,Y,20150106.0,2802110138715.0,심*영,9.0,6,20241231,6,경기 남양주시 다산동 666-1번지 아인스빌 2층 201호
8468101802,엠디무역(주),중기업,주식회사,G46800,상품 종합 도매업,11475.0,경기 양주시 율정로139번길 24 (율정동),경기,양주시,,,,N,N,N,N,20201203.0,1101117704417.0,장**양,7.0,6,20241231,6,경기 양주시 율정동 405-1번지
2068639368,(주)비티에스,소기업,주식회사,C29133,"탭, 밸브 및 유사장치 제조업",12063.0,"경기 남양주시 진접읍 경복대로샘말길 36, 가동 (금곡리)",경기,남양주시,02 497 0090,wooyul.seo@bestts.co.kr,02 497 0093,N,N,N,Y,20091228.0,1101114249763.0,서*열,13.0,15,20241231,15,경기 남양주시 진접읍 금곡리 816-1번지 가동
7218801502,농업회사법인 사랑애화원,소기업,주식회사,A01152,"채소, 화훼 및 과실작물 시설 재배업",12247.0,경기 남양주시 진건읍 진관로303번길 45 (배양리),경기,남양주시,,,,N,N,N,N,20200228.0,2841110225958.0,강*정,15.0,13,20241231,13,경기 남양주시 진건읍 배양리 645-3번지
1278190219,(주)유신,중기업,주식회사,G46800,상품 종합 도매업,11460.0,"경기 양주시 고덕로 130, 2층 (덕계동)",경기,양주시,031 865 0865,,031 865 0860,N,N,N,N,20041222.0,2801110066637.0,최*석,7.0,5,20241231,5,경기 양주시 덕계동 47번지 2층
5968701914,(주)미래지관,소기업,주식회사,C17229,기타 종이 상자 및 용기 제조업,12070.0,경기 남양주시 진접읍 경복대로바람골길 42-150 (금곡리),경기,남양주시,,,,N,N,Y,N,20200318.0,2841110227590.0,이*섭,25.0,26,20241231,26,경기 남양주시 진접읍 금곡리 2084번지
5728801633,(주)신채,소기업,주식회사,C10301,김치류 제조업,11414.0,경기 양주시 광적면 광적로326번길 91 (석우리),경기,양주시,,,050 44192031,N,N,N,Y,20191204.0,2850110427406.0,정*성,6.0,12,20250430,12,경기 양주시 광적면 석우리 563-28번지
2068705017,(주)에스필코리아,소기업,주식회사,C28410,전구 및 램프 제조업,12063.0,경기 남양주시 진접읍 경복대로212번길 54 (금곡리),경기,남양주시,02 498 0107,sfeel0103@naver.com,02 498 0105,N,N,Y,Y,20150116.0,1101115617539.0,정*훈,24.0,20,20241231,20,경기 남양주시 진접읍 금곡리 773번지
2258800913,(주)제로스,소상공인,주식회사,G46800,상품 종합 도매업,12106.0,"경기 남양주시 순화궁로 272, 417호 (별내동,동광비즈타워)",경기,남양주시,02 32896980,,,N,N,N,N,20170925.0,2841110179824.0,서*훈,5.0,4,20241231,4,경기 남양주시 별내동 974-1번지 동광비즈타워 417호
1018687866,(주)엘에프라이팅,소기업,주식회사,C28422,일반용 전기 조명장치 제조업,11475.0,경기 양주시 율정로139번길 80 (율정동),경기,양주시,02 766 3690,,,N,N,N,Y,20140210.0,1101115334589.0,한*현,30.0,27,20241231,27,경기 양주시 율정동 228-6번지
8708102236,(주)엠픽,소기업,주식회사,C33309,기타 운동 및 경기용구 제조업,12101.0,"경기 남양주시 식송1로 101-2, 3층 (별내동)",경기,남양주시,,,,N,N,N,N,20211108.0,2841110274898.0,김*정,19.0,14,20241231,14,경기 남양주시 별내동 1132-2번지 3층
4568602317,(주)화룡건설,소상공인,주식회사,F42412,"도배, 실내장식 및 내장 목공사업",11522.0,경기 양주시 장흥면 호국로 586-10 (울대리),경기,양주시,,,,N,N,N,N,20210917.0,1342110256077.0,황*정,6.0,7,20241231,7,경기 양주시 장흥면 울대리 산59-1번지
2138119841,동혁전기(주),소상공인,주식회사,F42312,내부 전기배선 공사업,12284.0,"경기 남양주시 다산지금로 202, 제6층 제에이에프06-0061호 (다산동,현대테라타워디아이엠씨)",경기,남양주시,031 564 1525,dongh1525@naver.com,031 564 1528,N,N,N,N,19850723.0,1101110403842.0,홍*균,4.0,9,20250519,9,경기 남양주시 다산동 6250번지 현대테라타워디아이엠씨 제6층 제에이에프06-0061호
6988100878,(주)한일전자,소상공인,주식회사,C28111,전동기 및 발전기 제조업,12049.0,경기 남양주시 오남읍 진건오남로555번길 3 (오남리),경기,남양주시,,,,N,N,N,Y,20170713.0,2841110176515.0,신*환,13.0,9,20251016,9,경기 남양주시 오남읍 오남리 531-10번지
1278184089,백석영농조합법인,소상공인,기타법인,C10302,과실 및 그 외 채소 절임식품 제조업,11517.0,경기 양주시 백석읍 월암로111번길 23-17 (홍죽리),경기,양주시,031 879 0086,,,N,N,N,N,20030626.0,1115710001724.0,황*원,4.0,4,20241231,4,경기 양주시 백석읍 홍죽리 524-1번지
2118617333,우정엘리베이터(주),소기업,주식회사,F42202,건물용 기계 장비 설치 공사업,12262.0,"경기 남양주시 경춘로 368, 416호, 417호 (다산동,브릭스타워)",경기,남양주시,031 559 3388,,031 559 3390,N,N,N,N,19960803.0,1101111305039.0,조*돌,15.0,16,20241231,16,"경기 남양주시 다산동 668-3번지 브릭스타워 416호, 417호"
1328111351,(주)원풍로자,소기업,주식회사,C32029,기타 목재가구 제조업,12034.0,경기 남양주시 수동면 소래비로 181-20 (송천리),경기,남양주시,02 563 7654,wprosa@daum.net,02 555 6634,N,N,N,N,19910107.0,1201110063628.0,김*철,20.0,24,20231231,24,경기 남양주시 수동면 송천리 597-23번지
2048655232,(주)카인드아크코리아,소기업,주식회사,C30121,승용차 및 기타 여객용 자동차 제조업,12193.0,경기 남양주시 화도읍 북한강로1376번길 72 (금남리),경기,남양주시,15996756,,031 574 2380,N,N,Y,Y,20141126.0,1101115573492.0,정*석,14.0,18,20241231,18,경기 남양주시 화도읍 금남리 427번지
2028802183,(주)엠에이치,소상공인,주식회사,H49401,택배업,11426.0,경기 양주시 은현면 은현로105번길 9-128 (운암리),경기,양주시,,,,Y,N,N,N,20210303.0,2802110223201.0,민*주,8.0,9,20241231,9,경기 양주시 은현면 운암리 198번지
1278659907,(주)세연,중기업,주식회사,G47419,기타 의복 소매업,11439.0,경기 양주시 평화로 1593 (회정동),경기,양주시,031 894 2447,,031 856 1848,N,N,N,N,20150130.0,2802110139466.0,우*선,7.0,8,20241231,8,경기 양주시 회정동 453-19번지
2958600499,(주)유앤케이테크,중기업,주식회사,G46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",12248.0,"경기 남양주시 다산순환로 20, A동 3층 347호, 348호 (다산동,현대프리미어캠퍼스)",경기,남양주시,02 766 9971,tax@unktech.com,,N,N,N,N,20160627.0,1101116103321.0,김*애,21.0,21,20241231,21,"경기 남양주시 다산동 6143번지 현대프리미어캠퍼스 A동 3층 347호, 348호"
4738101981,(주)한스갤러리,소기업,주식회사,C13221,침구 및 관련제품 제조업,12100.0,"경기 남양주시 불암산로97번길 17-2, 나동 (별내동)",경기,남양주시,,,,N,N,Y,Y,20210311.0,2841110253719.0,한*희,8.0,11,20241231,11,경기 남양주시 별내동 654-23번지 나동
3678702315,(주)자윤수산,중기업,주식회사,G46101,"산업용 농 축산물, 섬유 원료 및 동물 중개업",12049.0,"경기 남양주시 오남읍 진건오남로555번길 17-2, 다동 2층 (오남리)",경기,남양주시,,,,N,N,N,N,20220208.0,2841110282875.0,박*재,8.0,8,20241231,8,경기 남양주시 오남읍 오남리 549-2번지 다동 2층
8488100075,(주)플랜비,소기업,주식회사,F42322,내부 통신배선 공사업,11414.0,경기 양주시 광적면 현석로 578 (석우리),경기,양주시,031 857 2172,,031 857 2173,N,N,Y,Y,20150427.0,2802110142245.0,김*혜,14.0,14,20241231,14,경기 양주시 광적면 석우리 620-8번지
8648700986,(주)에이블,소상공인,주식회사,C20423,화장품 제조업,12106.0,"경기 남양주시 순화궁로 272, 208호, 209호 (별내동,동광비즈타워)",경기,남양주시,,,,N,N,N,N,20180720.0,1101116819134.0,양*직,3.0,4,20241231,4,"경기 남양주시 별내동 974-1번지 동광비즈타워 208호, 209호"
1328606853,(주)한솔플라텍,중기업,주식회사,G46733,플라스틱물질 및 합성고무 도매업,12243.0,경기 남양주시 일패로 126 (일패동),경기,남양주시,031 594 9311,,031 594 9317,N,N,N,N,20120604.0,2841110105978.0,손*용,4.0,5,20241231,5,경기 남양주시 일패동 850-4번지
8108101569,농업회사법인푸른나무,소기업,주식회사,C10309,기타 과실ㆍ채소 가공 및 저장 처리업,12034.0,"경기 남양주시 수동면 소래비로 376-39, 가동 1층 (송천리)",경기,남양주시,,,,N,N,N,N,20191015.0,2841110217327.0,함*준,13.0,12,20241231,12,경기 남양주시 수동면 송천리 169-1번지 가동 1층
6848100151,(주)디에프,중기업,주식회사,C14191,셔츠 및 블라우스 제조업,12035.0,경기 남양주시 화도읍 비룡로 319-22 (가곡리),경기,남양주시,031 553 7070,,031 553 8254,N,N,N,N,20150708.0,2841110143986.0,한*호,7.0,7,20241231,7,경기 남양주시 화도읍 가곡리 169-5번지
2100111284,한국T．A,소기업,개인기업,C32029,기타 목재가구 제조업,,,경기,남양주시,031 594 1090,ta1090@hanmail.net,031 594 1083,N,Y,N,Y,20000202.0,,강*훈,,33,20250522,33,경기도 남양주시 화도읍 녹촌로106번길 62
7748700209,(주)파랑이엔지,소상공인,주식회사,C28111,전동기 및 발전기 제조업,12071.0,경기 남양주시 진접읍 내각2로 54 (내각리),경기,남양주시,02 18332771,PARANGENG@NAVER.COM,02 948 0237,Y,N,Y,Y,20160217.0,1101115974856.0,박*형,9.0,8,20241231,8,경기 남양주시 진접읍 내각리 165-75번지
7798101220,한국정밀강구(주),소기업,주식회사,C29141,구름베어링 제조업,11407.0,경기 양주시 남면 감악산로199번길 71-63 (구암리),경기,양주시,031 866 5827,kgcball@hanmail.net,031 866 5829,N,Y,Y,Y,20190430.0,2802110192836.0,이*윤,43.0,46,20250730,46,경기 양주시 남면 구암리 376-7번지
7808801229,(주)나라전력,소상공인,주식회사,F42311,일반전기 공사업,11512.0,"경기 양주시 백석읍 호명로 100, 103호 (복지리)",경기,양주시,,,,Y,N,N,N,20190111.0,2802110188562.0,김*열,11.0,9,20241231,9,경기 양주시 백석읍 복지리 106-1번지 103호
7858800977,(주)비엣,소상공인,주식회사,G46739,기타 화학물질 및 화학제품 도매업,11413.0,경기 양주시 남면 현석로785번길 225-49 (경신리),경기,양주시,031 868 9010,,031 868 9011,Y,N,N,N,20181012.0,2850110394712.0,김*덕,10.0,6,20240513,6,경기 양주시 남면 경신리 191-27번지
7868100914,(주)다온에스아이,중기업,주식회사,C33999,그 외 기타 달리 분류되지 않은 제품 제조업,12031.0,경기 남양주시 수동면 지둔로 186 (운수리),경기,남양주시,031 594 0605,daon1633@naver.com,031 594 0603,N,Y,N,Y,20170630.0,2841110175814.0,양*인,16.0,22,20241231,22,경기 남양주시 수동면 운수리 269-5번지
8668701002,이레팜 농업회사법인(주),소상공인,주식회사,C10122,육류 포장육 및 냉동육 가공업 (가금류 제외),11459.0,"경기 양주시 청담로14번길 22, 1동 (고읍동)",경기,양주시,031 821 5977,0172240607@naver.com,031 821 5978,Y,N,N,N,20180921.0,2802110184776.0,최*연,8.0,6,20241231,6,경기 양주시 고읍동 424-2번지 1동
8728102528,(주)에코바이,소기업,주식회사,C10801,배합 사료 제조업,12188.0,경기 남양주시 화도읍 경춘로2347번길 27(답내리),경기,남양주시,031 591 0602,eco@eco-by.com,031 591 0603,Y,N,Y,Y,20220602.0,2841110380017.0,윤*현,17.0,16,20241231,16,경기 남양주시 화도읍 답내리 232-1번지
8738800497,(주)우현미트,소기업,주식회사,C10122,육류 포장육 및 냉동육 가공업 (가금류 제외),12036.0,경기 남양주시 오남읍 경복대로 120-8 (양지리),경기,남양주시,,,,N,Y,N,N,20161020.0,1355110302493.0,진*완,19.0,19,20241231,19,경기 남양주시 오남읍 양지리 15-30번지
1328605801,(주)엠앤디,중기업,주식회사,G46413,남녀용 겉옷 및 셔츠 도매업,12091.0,"경기 남양주시 순화궁로 450-14, 2층 (별내동)",경기,남양주시,031 527 3891,,031 527 1704,N,N,N,N,20120413.0,2841110104293.0,신*학,4.0,4,20241231,4,경기 남양주시 별내동 2171-13번지 2층
8878702838,뉴테크(주),소기업,주식회사,C25113,육상 금속 골조 구조재 제조업,12048.0,경기 남양주시 오남읍 양지로 47-18 (오남리),경기,남양주시,,,,Y,Y,Y,Y,20220628.0,2841110383087.0,윤*규,13.0,14,20241231,14,경기 남양주시 오남읍 오남리 558-2번지
5808100072,(주)선경엠에스,소상공인,주식회사,G46416,가죽 및 모피제품 도매업,12100.0,경기 남양주시 불암산로97번길 25 (별내동),경기,남양주시,031 528 3438,,031 573 6786,N,Y,N,N,20150416.0,1101115698381.0,마*선,3.0,7,20250423,7,경기 남양주시 별내동 785-7번지
4928602268,(주)대성섬유로고앤,소상공인,주식회사,C13999,그 외 기타 분류 안된 섬유제품 제조업,12188.0,"경기 남양주시 화도읍 경춘로 2423-13, 1층, 2층 (답내리)",경기,남양주시,,,,N,N,N,N,20220107.0,2841110280514.0,이*연,7.0,7,20241231,7,"경기 남양주시 화도읍 답내리 38-12번지 1층, 2층"
7168100313,호원산업개발(주),소기업,주식회사,F42412,"도배, 실내장식 및 내장 목공사업",11420.0,경기 양주시 광적면 광적로155번길 70-35 (광석리),경기,양주시,,,,N,N,Y,Y,20160309.0,1101115995331.0,안*형,16.0,17,20241231,17,경기 양주시 광적면 광석리 370-9번지
1018672441,(주)티에스,중기업,주식회사,C13403,날염 가공업,11413.0,"경기 양주시 남면 현석로 817-6, 2층 (경신리)",경기,양주시,031 837 8736,,,N,N,N,Y,20120531.0,1101114881614.0,권*민,9.0,9,20241231,9,경기 양주시 남면 경신리 68-3번지 2층
2068702999,(주)모노드림,소기업,주식회사,G46331,주류 도매업,12244.0,"경기 남양주시 경강로124번안길 9, 1동 (이패동,BTSFA)",경기,남양주시,02 456 7616,,02 456 7617,N,N,N,N,20141121.0,1101115570688.0,이*욱,12.0,12,20241231,12,경기 남양주시 이패동 569-9번지 BTSFA 1동
1328159559,오륜개발(주),소기업,주식회사,L68119,기타 부동산 임대업,12179.0,경기 남양주시 화도읍 마석중앙로 49,경기,남양주시,031 559 5550,,,N,N,N,N,20050304.0,2841110055074.0,박*연,3.0,6,20171231,6,경기 남양주시 화도읍 마석우리 310-6번지
4408800720,(주)바이오케어,소상공인,주식회사,C10797,건강기능식품 제조업,11413.0,"경기 양주시 광적면 광적로224번길 224-42, 다동 (덕도리)",경기,양주시,031 837 8770,,070 82821990,N,N,Y,Y,20170922.0,2802110171674.0,서*태,8.0,8,20241231,8,경기 양주시 광적면 덕도리 226번지 다동
2118732516,(주)티제이디스트리뷰션,중기업,주식회사,G46464,운동 및 경기용품 도매업,12048.0,"경기 남양주시 오남읍 양지로 57, 2층 (오남리)",경기,남양주시,070 40361971,bestextreme@naver.com,02 512 9207,N,N,N,N,20030424.0,1101112768020.0,송*원,6.0,6,20231231,6,경기 남양주시 오남읍 오남리 572-1번지 2층
1278651583,(주)금성이엔씨,소기업,주식회사,C25112,구조용 금속 판제품 및 공작물 제조업,11403.0,"경기 양주시 남면 삼육사로327번길 57-8, 2동 (한산리)",경기,양주시,031 864 8364,cos78@hanmail.net,031 864 8365,N,N,Y,Y,20130913.0,2802110126299.0,채*석,25.0,29,20250819,29,경기 양주시 남면 한산리 449-2번지 2동
5348100934,(주)정앤정,중기업,주식회사,P85709,기타 교육지원 서비스업,12193.0,경기 남양주시 화도읍 북한강로 1618 (금남리),경기,남양주시,,,,N,N,N,N,20171011.0,2841110180318.0,정*영,11.0,9,20241231,9,경기 남양주시 화도읍 금남리 136-2번지
2048609290,(주)미호이엔씨,중기업,주식회사,M72121,건물 및 토목 엔지니어링 서비스업,12284.0,"경기 남양주시 다산지금로163번길 6, S동 523호 (다산동,한강프리미어갤러리)",경기,남양주시,7048146280,,,N,N,N,Y,20080617.0,1101113916199.0,장*식,14.0,14,20241231,14,경기 남양주시 다산동 6245번지 한강프리미어갤러리 S동 523호
3878700780,(주)유니스포텍,중기업,주식회사,F41226,조경 건설업,12140.0,"경기 남양주시 진건읍 진건오남로 21-4, 3층 (사능리)",경기,남양주시,,,,N,N,Y,Y,20170912.0,2011110050528.0,이*열,10.0,12,20241231,12,경기 남양주시 진건읍 사능리 633-75번지 3층
8348602477,(주)태봄,소기업,주식회사,H52109,기타 보관 및 창고업,12097.0,"경기 남양주시 덕송2로 62, 407호, 408호, 502호, 503호, 504호, 505호, 506호 (별내동,강산타워)",경기,남양주시,,,,N,N,N,Y,20220414.0,2841110374565.0,김*정,12.0,11,20241231,11,"경기 남양주시 별내동 824번지 강산타워 407호, 408호, 502호, 503호, 504호, 505호, 506호"
1308638612,(주)키움하우스,중기업,주식회사,G46463,"장난감 및 취미, 오락용품 도매업",12072.0,경기 남양주시 진접읍 내각1로99번길 29 (내각리),경기,남양주시,031 575 9277,jaesun21@hanmail.net,031 571 9277,N,Y,N,N,20081121.0,1211110179896.0,이*선,26.0,28,20241231,28,경기 남양주시 진접읍 내각리 213-1번지
1628102630,박스컴퍼니(주),소상공인,주식회사,C17222,판지 상자 및 용기 제조업,11425.0,"경기 양주시 은현면 은현로517번길 20, 주건축물제1동,주건축물제2동",경기,양주시,,,,N,Y,Y,N,20221202.0,2846110031553.0,박*영,5.0,4,20241231,4,경기 양주시 은현면 봉암리 572번지 주건축물제2동
2021950786,세경에프에스,소상공인,개인기업,C10129,육류 기타 가공 및 저장처리업 (가금류 제외),12021.0,"경기 남양주시 진접읍 진벌로223번길 15, 1동 전부 (진벌리,건물)",경기,남양주시,031 532 9100,,031 532 9101,N,Y,N,Y,20170620.0,,전*창,,20,20251014,20,경기 남양주시 진접읍 진벌리 144-3번지 건물 1동 전부
2028600390,(주)대한물산,중기업,주식회사,G46329,기타 가공식품 도매업,12269.0,경기 남양주시 와부읍 석실로 121 (도곡리),경기,남양주시,031 576 4590,,031 576 4595,Y,N,N,N,20160616.0,2841110158729.0,조*철,13.0,13,20241231,13,경기 남양주시 와부읍 도곡리 886번지
2040724369,동선,소기업,개인기업,C14199,그 외 기타 봉제의복 제조업,12032.0,경기 남양주시 화도읍 비룡로379번길 19-11 (가곡리),경기,남양주시,070 92230618,dongseon0618@naver.com,070 92230618,N,Y,N,Y,20140102.0,,김*태,,66,20241231,66,경기 남양주시 화도읍 가곡리 285-2번지
2048144818,삼원특수건설(주),중기업,주식회사,F42201,배관 및 냉ㆍ난방 공사업,12034.0,경기 남양주시 수동면 소래비로440번길 38-27 (송천리),경기,남양주시,031 554 0514,samwon0514@naver.com,031 554 0521,Y,N,N,N,19991028.0,1101111798630.0,류*호,5.0,5,20241231,5,경기 남양주시 수동면 송천리 427-10번지
5458802756,(주)에스제이플래닝,소기업,주식회사,M73201,인테리어 디자인업,12284.0,"경기 남양주시 다산지금로 202, A동 4층 49호 (다산동,현대테라타워)",경기,남양주시,,,,N,N,N,N,20230711.0,2841110417753.0,전*선,9.0,5,20241231,5,경기 남양주시 다산동 6250번지 현대테라타워 A동 4층 49호
1268122038,(주)한미산업,소기업,주식회사,C22211,"플라스틱 선, 봉, 관 및 호스 제조업",12000.0,경기 남양주시 진접읍 부마로80번길 2-1 (부평리),경기,남양주시,031 528 9590,hanmifd@hanmail.net,031 528 9596,Y,Y,N,Y,19960108.0,1342110014283.0,최*식,11.0,12,20241231,12,경기 남양주시 진접읍 부평리 390번지
1328612637,스마트안전(주),중기업,주식회사,N75310,경비 및 경호 서비스업,12277.0,"경기 남양주시 와부읍 경강로 960, 에코빌드 (팔당리)",경기,남양주시,031 565 2282,,,N,N,N,N,20130102.0,2841110111553.0,고*삼,134.0,97,20241231,97,경기 남양주시 와부읍 팔당리 788-4번지 에코빌드
8848800901,(주)권효정,중기업,주식회사,G46413,남녀용 겉옷 및 셔츠 도매업,12101.0,"경기 남양주시 불암로109번길 4-64, 101호 (별내동)",경기,남양주시,,,,N,N,N,N,20170920.0,1101116522737.0,권*정,15.0,15,20241231,15,경기 남양주시 별내동 1103번지 101호
1348631232,반석안전(주),중기업,주식회사,M72121,건물 및 토목 엔지니어링 서비스업,12014.0,"경기 남양주시 진접읍 봉현로 32, 4층 (장현리)",경기,남양주시,02 462 1900,,,N,N,N,Y,20060512.0,1314110182304.0,오*진,69.0,62,20241231,62,경기 남양주시 진접읍 장현리 647-1번지 4층
1328145943,(주)코아테크,소기업,주식회사,C22299,그 외 기타 플라스틱 제품 제조업,12007.0,경기 남양주시 진접읍 봉현로 173(장현리),경기,남양주시,031 572 4953,koatech@acrylic.co.kr,031 572 0256,N,Y,Y,Y,20020726.0,1152110042966.0,박*웅,13.0,13,20241231,13,경기 남양주시 진접읍 장현리 485
5948100372,(주)씨엔에프,중기업,주식회사,G46329,기타 가공식품 도매업,12248.0,"경기 남양주시 다산중앙로19번길 21, F동 316호 (다산동,다산블루웨일)",경기,남양주시,031 566 9913,tigersnf@gmail.com,031 566 9915,Y,N,N,N,20160419.0,2841110156062.0,홍*기,5.0,5,20241231,5,경기 남양주시 다산동 6144번지 다산블루웨일 F동 316호
1278634338,(주)제이에스텍,소기업,주식회사,C26299,그 외 기타 전자부품 제조업,11517.0,경기 양주시 백석읍 양주산성로 855-47 (홍죽리),경기,양주시,031 826 3425,,,N,N,N,N,20110908.0,2802110109203.0,신*성,20.0,22,20241231,22,경기 양주시 백석읍 홍죽리 212-29번지
2048647498,(주)한맘,중기업,주식회사,G46313,육류 도매업,12097.0,"경기 남양주시 별내3로 340, 405호 (별내동,천보프라자)",경기,남양주시,031 552 8855,hanmom2246@naver.com,031 569 6666,N,N,N,Y,20140102.0,1101115304590.0,이*용,3.0,8,20250521,8,경기 남양주시 별내동 826번지 천보프라자 405호
1328625224,(주)비피판넬,소기업,주식회사,C22229,기타 건축용 플라스틱 조립제품 제조업,12198.0,"경기 남양주시 화도읍 수레로 930, 다동 1층 (차산리)",경기,남양주시,031 556 2747,bp2747@naver.com,031 562 2829,N,N,N,Y,20140416.0,2841110126354.0,백*일,14.0,12,20250610,12,경기 남양주시 화도읍 차산리 837번지 다동 1층
1378167641,옥진건설(주),중기업,주식회사,F42132,콘크리트 및 철근 공사업,12215.0,"경기 남양주시 와부읍 덕소로116번길 23, 403호 (덕소리,레일스타빌딩)",경기,남양주시,032 934 0172,,032 932 9150,N,N,N,N,20050426.0,1201110372847.0,옥*헌,6.0,11,20241231,11,경기 남양주시 와부읍 덕소리 567-3번지 레일스타빌딩 403호
4508101386,청심건설(주),소기업,주식회사,F42121,토공사업,11477.0,"경기 양주시 율정로 340, 2층 1호 (삼숭동)",경기,양주시,,,,N,N,N,Y,20190211.0,2802110189536.0,최*환,19.0,18,20241231,18,경기 양주시 삼숭동 129-2번지 2층 1호
2178147640,(주)오보틀,소기업,주식회사,C22232,포장용 플라스틱 성형용기 제조업,11504.0,경기 양주시 백석읍 중앙로 292-56 (오산리),경기,양주시,02 16881676,oh1676@naver.com,050 48481676,N,N,Y,Y,20141218.0,1101115592731.0,김*성,30.0,56,20241231,56,경기 양주시 백석읍 오산리 456-11번지
1328616652,탄탄엘리베이터(주),소기업,주식회사,F42202,건물용 기계 장비 설치 공사업,12101.0,"경기 남양주시 식송1로 21, 지하1층 (별내동)",경기,남양주시,031 574 8695,,,N,Y,N,Y,20130604.0,2841110116355.0,김*칠,56.0,66,20241231,66,경기 남양주시 별내동 1107-3번지 지하1층
